,external_urls,followers,genres,href,id,images,name,popularity,type,uri
404,{'spotify': 'https://open.spotify.com/artist/48vWW7ozlrI3oT6zecxDUV'},"{'href': None, 'total': 4548}",['pop house'],https://api.spotify.com/v1/artists/48vWW7ozlrI3oT6zecxDUV,48vWW7ozlrI3oT6zecxDUV,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aefb45a6e8a68685b3b3a025', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02aefb45a6e8a68685b3b3a025', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851aefb45a6e8a68685b3b3a025', 'width': 64}]",Discobitch,39,artist,spotify:artist:48vWW7ozlrI3oT6zecxDUV
405,{'spotify': 'https://open.spotify.com/artist/5tKXB9uuebKE34yowVaU3C'},"{'href': None, 'total': 610108}","['dance pop', 'pop rap', 'post-teen pop']",https://api.spotify.com/v1/artists/5tKXB9uuebKE34yowVaU3C,5tKXB9uuebKE34yowVaU3C,"[{'height': 667, 'url': 'https://i.scdn.co/image/07be68a6b678e0307e38303186ddbc6816f250af', 'width': 1000}, {'height': 427, 'url': 'https://i.scdn.co/image/e5611d678c61f484cdeb18eee0d3c2674729dd1a', 'width': 640}, {'height': 133, 'url': 'https://i.scdn.co/image/eb2ecea21aa3eef2165103326233bfbc477b0e1c', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/2ff1e40b89fc9a9468a34a1cab8f57974f731edb', 'width': 64}]",Iyaz,67,artist,spotify:artist:5tKXB9uuebKE34yowVaU3C
406,{'spotify': 'https://open.spotify.com/artist/0vN920jukdAbErvjo2OJ2o'},"{'href': None, 'total': 275018}","['francoton', 'french pop', 'pop urbaine']",https://api.spotify.com/v1/artists/0vN920jukdAbErvjo2OJ2o,0vN920jukdAbErvjo2OJ2o,"[{'height': 640, 'url': 'https://i.scdn.co/image/4cae90306651af8536b851a60c0a9ba999a9544d', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4556d07c3a8509ae3861ae6e167b3fc1c6f95aa6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d607d8226f246bf75d14b4819738e2837643d880', 'width': 160}]",Zaho,54,artist,spotify:artist:0vN920jukdAbErvjo2OJ2o
407,{'spotify': 'https://open.spotify.com/artist/3q7HBObVc0L8jNeTe5Gofh'},"{'href': None, 'total': 6534054}","['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",https://api.spotify.com/v1/artists/3q7HBObVc0L8jNeTe5Gofh,3q7HBObVc0L8jNeTe5Gofh,"[{'height': 977, 'url': 'https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2', 'width': 781}, {'height': 801, 'url': 'https://i.scdn.co/image/6f0da41419b31d9d2ba55d2df212f59ad0668118', 'width': 640}, {'height': 250, 'url': 'https://i.scdn.co/image/df73c0cebe56cafe705ffdba5085ccbd5680bd16', 'width': 200}, {'height': 80, 'url': 'https://i.scdn.co/image/1a44043542c997ef835c89e185f0cf79d7402153', 'width': 64}]",50 Cent,84,artist,spotify:artist:3q7HBObVc0L8jNeTe5Gofh
408,{'spotify': 'https://open.spotify.com/artist/6GI52t8N5F02MxU0g5U69P'},"{'href': None, 'total': 1795361}","['blues rock', 'classic rock', 'mexican classic rock', 'rock']",https://api.spotify.com/v1/artists/6GI52t8N5F02MxU0g5U69P,6GI52t8N5F02MxU0g5U69P,"[{'height': 1000, 'url': 'https://i.scdn.co/image/e1bfc98896b3638caa59ef227d52fb1a2208375d', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/36b4bd204c7803d0ec334b9952184e79787fbaf6', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/d41c125bdfcd8b1bec35da4821f8b863a7d21e5b', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/52e04665f0f76ee1552dcfea75c5d10b18e0c076', 'width': 64}]",Santana,72,artist,spotify:artist:6GI52t8N5F02MxU0g5U69P
409,{'spotify': 'https://open.spotify.com/artist/782IpIScTpnDhYb9hyxOu1'},"{'href': None, 'total': 1637}",[],https://api.spotify.com/v1/artists/782IpIScTpnDhYb9hyxOu1,782IpIScTpnDhYb9hyxOu1,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fe8dd18fa9d5b288c5afbb46', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02fe8dd18fa9d5b288c5afbb46', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851fe8dd18fa9d5b288c5afbb46', 'width': 64}]",The Product G&B,56,artist,spotify:artist:782IpIScTpnDhYb9hyxOu1
410,{'spotify': 'https://open.spotify.com/artist/5zzrJD2jXrE9dZ1AklRFcL'},"{'href': None, 'total': 303192}","['lilith', 'neo mellow', 'pop rock', 'scottish singer-songwriter']",https://api.spotify.com/v1/artists/5zzrJD2jXrE9dZ1AklRFcL,5zzrJD2jXrE9dZ1AklRFcL,"[{'height': 640, 'url': 'https://i.scdn.co/image/390349bbf999924f42d377270aee5e9596ee052b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/181c301e7121a6c1e19b6527481ded0f51088b2f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/69229f9a51ac3067e64de9be05a88fd20c794ca9', 'width': 160}]",KT Tunstall,61,artist,spotify:artist:5zzrJD2jXrE9dZ1AklRFcL
411,{'spotify': 'https://open.spotify.com/artist/5nGIFgo0shDenQYSE0Sn7c'},"{'href': None, 'total': 2865125}",['alternative metal'],https://api.spotify.com/v1/artists/5nGIFgo0shDenQYSE0Sn7c,5nGIFgo0shDenQYSE0Sn7c,"[{'height': 640, 'url': 'https://i.scdn.co/image/596321c7e8a65b43e285a2b33447673d0e3e8613', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f0493213ea76e7a4c9c8bb54a423c5840e4cbb24', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e766d6578f5da49b1c11a3257405d9ce0344fd71', 'width': 160}]",Evanescence,73,artist,spotify:artist:5nGIFgo0shDenQYSE0Sn7c
412,{'spotify': 'https://open.spotify.com/artist/5MmVJVhhYKQ86izuGHzJYA'},"{'href': None, 'total': 1061168}","['dance pop', 'europop', 'pop']",https://api.spotify.com/v1/artists/5MmVJVhhYKQ86izuGHzJYA,5MmVJVhhYKQ86izuGHzJYA,"[{'height': 640, 'url': 'https://i.scdn.co/image/45fe70c242fb8531397363c1f1085aad9a843ca9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d6854a08156e5ae770537b02cbe77b2417932dd0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d2b63d8f9234150b03047aed9e01b4b5364747ed', 'width': 160}]",MIKA,68,artist,spotify:artist:5MmVJVhhYKQ86izuGHzJYA
413,{'spotify': 'https://open.spotify.com/artist/1Y8cdNmUJH7yBTd9yOvr5i'},"{'href': None, 'total': 4435720}","['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/1Y8cdNmUJH7yBTd9yOvr5i,1Y8cdNmUJH7yBTd9yOvr5i,"[{'height': 640, 'url': 'https://i.scdn.co/image/9c5f885d075e811cc9efa77d0f6c367701c5553e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/1efd953e4df53904b9dc51c498b2adca525081f0', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/0eea3ff2b97270119dc97d4d78810ebee87461b4', 'width': 160}]",Destiny's Child,74,artist,spotify:artist:1Y8cdNmUJH7yBTd9yOvr5i
414,{'spotify': 'https://open.spotify.com/artist/0IF46mUS8NXjgHabxk2MCM'},"{'href': None, 'total': 372846}","['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/0IF46mUS8NXjgHabxk2MCM,0IF46mUS8NXjgHabxk2MCM,"[{'height': 640, 'url': 'https://i.scdn.co/image/977668064535a289d35377405b81673d22355411', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/5ff63728fbd782130dffe4a914ad7aab959362c4', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/cea226f978489b11c4c17105253bf92c31444715', 'width': 160}]",Kelis,65,artist,spotify:artist:0IF46mUS8NXjgHabxk2MCM
415,{'spotify': 'https://open.spotify.com/artist/0zOcE3mg9nS6l3yxt1Y0bK'},"{'href': None, 'total': 3123999}","['neo mellow', 'piano rock', 'pop', 'pop rock']",https://api.spotify.com/v1/artists/0zOcE3mg9nS6l3yxt1Y0bK,0zOcE3mg9nS6l3yxt1Y0bK,"[{'height': 640, 'url': 'https://i.scdn.co/image/7ef82e06e47b33e302ca2503f3decfbf9c7f2fff', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d19249b41f63eadf3e44321bf373e13ec57d3c63', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/fcc84ce9cdd396ffca78dd90a309f2806e86c710', 'width': 160}]",The Fray,73,artist,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK
416,{'spotify': 'https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa'},"{'href': None, 'total': 8136898}","['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/3DiDSECUqqY1AuBP8qtaIa,3DiDSECUqqY1AuBP8qtaIa,"[{'height': 640, 'url': 'https://i.scdn.co/image/f603978d2974c3132fc13202f8555305dbd71710', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a1f6edee42cee2dbef24aec64068efe51d4d0fc6', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/6d7dc52fb3fe43800cf45bfb6afec5d2b338c17b', 'width': 160}]",Alicia Keys,82,artist,spotify:artist:3DiDSECUqqY1AuBP8qtaIa
417,{'spotify': 'https://open.spotify.com/artist/3sFTupo9UGgrujjN21BjwR'},"{'href': None, 'total': 284779}","['alternative dance', 'dance-punk', 'electropop', 'new rave', 'olympia wa indie']",https://api.spotify.com/v1/artists/3sFTupo9UGgrujjN21BjwR,3sFTupo9UGgrujjN21BjwR,"[{'height': 839, 'url': 'https://i.scdn.co/image/a3f20b0fca463b9e86e0962df199ba82b2ee115a', 'width': 599}, {'height': 280, 'url': 'https://i.scdn.co/image/de508cf24d341f73109d61b1d52735b371c2032b', 'width': 200}, {'height': 90, 'url': 'https://i.scdn.co/image/454d5966aba496f19ec08ae76d768a1328d43818', 'width': 64}]",Gossip,52,artist,spotify:artist:3sFTupo9UGgrujjN21BjwR
418,{'spotify': 'https://open.spotify.com/artist/4phGZZrJZRo4ElhRtViYdl'},"{'href': None, 'total': 5708896}","['acoustic pop', 'neo mellow', 'pop', 'pop rock']",https://api.spotify.com/v1/artists/4phGZZrJZRo4ElhRtViYdl,4phGZZrJZRo4ElhRtViYdl,"[{'height': 640, 'url': 'https://i.scdn.co/image/71c566f8ddb1c137fd9ae6b7f8bcc9e41322d2db', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/20479d1bc78c48fefcc21d8ea29c00d1639ba539', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/41f17a318ed2be1933a4f37503227afab75f5df4', 'width': 160}]",Jason Mraz,78,artist,spotify:artist:4phGZZrJZRo4ElhRtViYdl
419,{'spotify': 'https://open.spotify.com/artist/6Q192DXotxtaysaqNPy5yR'},"{'href': None, 'total': 6776067}","['british soul', 'neo soul']",https://api.spotify.com/v1/artists/6Q192DXotxtaysaqNPy5yR,6Q192DXotxtaysaqNPy5yR,"[{'height': 640, 'url': 'https://i.scdn.co/image/19278c375c5a1bedc0718a8f6c486989db352ea5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/4b22b96a98eb664fe73c1c1cec9cf641f57b7c6f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/c3868afa39064372fa919c401aeb40945580c933', 'width': 160}]",Amy Winehouse,77,artist,spotify:artist:6Q192DXotxtaysaqNPy5yR
420,{'spotify': 'https://open.spotify.com/artist/32aFdXARUiqP81SXqIPD4w'},"{'href': None, 'total': 129792}",['french indie pop'],https://api.spotify.com/v1/artists/32aFdXARUiqP81SXqIPD4w,32aFdXARUiqP81SXqIPD4w,"[{'height': 640, 'url': 'https://i.scdn.co/image/9a28c362e81d1ee52d30ad6617709fd4a05c0978', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d7f6c726eb06b12264821bbaa2507f77ac085425', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/347b6562e0bcfe5107f6a37e55713aefa66234a6', 'width': 160}]",Yael Naim,54,artist,spotify:artist:32aFdXARUiqP81SXqIPD4w
421,{'spotify': 'https://open.spotify.com/artist/6VX2R9L0O0d6qPvqGuIH7b'},"{'href': None, 'total': 102212}","['dance pop', 'electropop', 'eurodance', 'europop', 'pop dance', 'swedish electropop', 'swedish pop']",https://api.spotify.com/v1/artists/6VX2R9L0O0d6qPvqGuIH7b,6VX2R9L0O0d6qPvqGuIH7b,"[{'height': 500, 'url': 'https://i.scdn.co/image/b25d50f9819615c6e93da9e52707bd956859fd1d', 'width': 333}, {'height': 300, 'url': 'https://i.scdn.co/image/24369c7d347b44275dcd4b5161a7c72066477f8b', 'width': 200}, {'height': 96, 'url': 'https://i.scdn.co/image/3bfd371cbc4d1d8015c1659cd28efe5d8482fc23', 'width': 64}]",September,55,artist,spotify:artist:6VX2R9L0O0d6qPvqGuIH7b
422,{'spotify': 'https://open.spotify.com/artist/6KnLzK5qtwkJvihcSZsnqr'},"{'href': None, 'total': 318}",[],https://api.spotify.com/v1/artists/6KnLzK5qtwkJvihcSZsnqr,6KnLzK5qtwkJvihcSZsnqr,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736c238ed52fc1cd40114e1ed9', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e026c238ed52fc1cd40114e1ed9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048516c238ed52fc1cd40114e1ed9', 'width': 64}]",Paul Cless,30,artist,spotify:artist:6KnLzK5qtwkJvihcSZsnqr
423,{'spotify': 'https://open.spotify.com/artist/6vytZ677lz4LzCrUDcDokM'},"{'href': None, 'total': 146490}","['hip pop', 'r&b', 'urban contemporary']",https://api.spotify.com/v1/artists/6vytZ677lz4LzCrUDcDokM,6vytZ677lz4LzCrUDcDokM,"[{'height': 1000, 'url': 'https://i.scdn.co/image/7667470f669c70a15108051995051fc2cf9e126a', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/3d7e8eacae929de67070887c6f9ebb1a25a131b9', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/12013cd38a3e5005984cfcb8f201e9d90b3530f5', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/a7ee2f28090e2c6d31f22827da261dba9bfa67a9', 'width': 64}]",Blu Cantrell,55,artist,spotify:artist:6vytZ677lz4LzCrUDcDokM
424,{'spotify': 'https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl'},"{'href': None, 'total': 3578500}","['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",https://api.spotify.com/v1/artists/3sgFRtyBnxXD5ESfmbK4dl,3sgFRtyBnxXD5ESfmbK4dl,"[{'height': 675, 'url': 'https://i.scdn.co/image/2d75f5222d8a92d5e12419ae3e5238261f943df6', 'width': 1000}, {'height': 432, 'url': 'https://i.scdn.co/image/a91b72640d92fa70bfc7556d38114b3f010c5cc5', 'width': 640}, {'height': 135, 'url': 'https://i.scdn.co/image/9b592e53e0ae00516c65580a254113bc7d0933e2', 'width': 200}, {'height': 43, 'url': 'https://i.scdn.co/image/e7a7f70dc456d6844e2c15b44c4ff1853aac54f8', 'width': 64}]",LMFAO,68,artist,spotify:artist:3sgFRtyBnxXD5ESfmbK4dl
425,{'spotify': 'https://open.spotify.com/artist/2jLE4BoXHriQ96JagEtiDP'},"{'href': None, 'total': 3468}",['deep dance pop'],https://api.spotify.com/v1/artists/2jLE4BoXHriQ96JagEtiDP,2jLE4BoXHriQ96JagEtiDP,"[{'height': 640, 'url': 'https://i.scdn.co/image/f8d8ca0385a08a702f425fd00baedb481385fd8b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/bb947ec882cc94fbffae938a13c707eb429a9450', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a0a525eff3d6742643974c96fae87b3fea678794', 'width': 160}]",Lauren Bennett,62,artist,spotify:artist:2jLE4BoXHriQ96JagEtiDP
426,{'spotify': 'https://open.spotify.com/artist/53sIBaVjXQhfH89Vu6nEGh'},"{'href': None, 'total': 2542}",[],https://api.spotify.com/v1/artists/53sIBaVjXQhfH89Vu6nEGh,53sIBaVjXQhfH89Vu6nEGh,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737e8f3011d91e0b8970466085', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e027e8f3011d91e0b8970466085', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d000048517e8f3011d91e0b8970466085', 'width': 64}]",GoonRock,63,artist,spotify:artist:53sIBaVjXQhfH89Vu6nEGh
427,{'spotify': 'https://open.spotify.com/artist/1NPnXlXdEfr5ZxhEDsFevM'},"{'href': None, 'total': 77797}","['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",https://api.spotify.com/v1/artists/1NPnXlXdEfr5ZxhEDsFevM,1NPnXlXdEfr5ZxhEDsFevM,"[{'height': 640, 'url': 'https://i.scdn.co/image/ef93d2af28ca639be5f4df9e5dee463302c7a406', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/9615a360da2c00d8ded54348bd6e4a112b14caeb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/074aecf675dbc73fc2ce0920ab72de7d6f085863', 'width': 160}]",Raphaël,50,artist,spotify:artist:1NPnXlXdEfr5ZxhEDsFevM
428,{'spotify': 'https://open.spotify.com/artist/2mpeljBig2IXLXRAFO9AAs'},"{'href': None, 'total': 1081759}","['dance pop', 'new wave pop', 'pop rock']",https://api.spotify.com/v1/artists/2mpeljBig2IXLXRAFO9AAs,2mpeljBig2IXLXRAFO9AAs,"[{'height': 640, 'url': 'https://i.scdn.co/image/c897f2261e8a434b0bf094e5ffc4305e109529a1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/dfbae230300269f7d8ad22d16f1bda569f01fcb7', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/e27df2d7d73e5ff41eeeb758f5b1c63e0e410af9', 'width': 160}]",Dido,72,artist,spotify:artist:2mpeljBig2IXLXRAFO9AAs
429,{'spotify': 'https://open.spotify.com/artist/5Nq9MbzweBc5oL4WzsECx4'},"{'href': None, 'total': 455553}","['chanson', 'francoton', 'french pop', 'french rock']",https://api.spotify.com/v1/artists/5Nq9MbzweBc5oL4WzsECx4,5Nq9MbzweBc5oL4WzsECx4,"[{'height': 640, 'url': 'https://i.scdn.co/image/c08bc9c651323e3202c51e25e0d886860b9c32d1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/f91420fa70bd03844129e5431a81cb819291f7dd', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/f67d263d1e86856ac03eda6e234f1e40593b36a3', 'width': 160}]",Calogero,61,artist,spotify:artist:5Nq9MbzweBc5oL4WzsECx4
430,{'spotify': 'https://open.spotify.com/artist/3EOEK57CV77D4ovYVcmiyt'},"{'href': None, 'total': 496262}",['israeli pop'],https://api.spotify.com/v1/artists/3EOEK57CV77D4ovYVcmiyt,3EOEK57CV77D4ovYVcmiyt,"[{'height': 640, 'url': 'https://i.scdn.co/image/b69f81de7ede8e78dff9feebd6ab76191e249128', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/d61f756822fdc77c643c91425744485ab071eb20', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/4f49ecdf72b7c4b5a4d24b91e8396d3cd9ac8d8c', 'width': 160}]",Dennis Lloyd,73,artist,spotify:artist:3EOEK57CV77D4ovYVcmiyt
431,{'spotify': 'https://open.spotify.com/artist/2o1DwIg0eMGpA5m6zLLG2I'},"{'href': None, 'total': 1278}",[],https://api.spotify.com/v1/artists/2o1DwIg0eMGpA5m6zLLG2I,2o1DwIg0eMGpA5m6zLLG2I,"[{'height': 640, 'url': 'https://i.scdn.co/image/4e837f239dc732d0a836eb03b6b39b8ff6d82664', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a6c9739c46cf944e5a3232e49ff109e67d9289b3', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/d7a9138a50571660645fd65055cb1b886126e545', 'width': 160}]",Victoria Voss,55,artist,spotify:artist:2o1DwIg0eMGpA5m6zLLG2I
432,{'spotify': 'https://open.spotify.com/artist/5WUlDfRSoLAfcVSX1WnrxN'},"{'href': None, 'total': 17949237}","['australian dance', 'australian pop', 'dance pop', 'pop', 'pop dance']",https://api.spotify.com/v1/artists/5WUlDfRSoLAfcVSX1WnrxN,5WUlDfRSoLAfcVSX1WnrxN,"[{'height': 640, 'url': 'https://i.scdn.co/image/63e7afb473ac268477b4436dc66510bebbc73791', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/8ef6d7cfe1406952d38ac6768b5651dea134ed3e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/dea6cac9cff217bb8214d73a3bdc0447636be45b', 'width': 160}]",Sia,88,artist,spotify:artist:5WUlDfRSoLAfcVSX1WnrxN
433,{'spotify': 'https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw'},"{'href': None, 'total': 368797}","['new french touch', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/4AKwRarlmsUlLjIwt38NLw,4AKwRarlmsUlLjIwt38NLw,"[{'height': 640, 'url': 'https://i.scdn.co/image/e324a064f7d5f5468beb6c287f6745e877322792', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/a6f7cb7f23c29b4ca96bc840ad8dd92cd7c5388c', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/35f228920d41a645caad88032493b5396b18e3e7', 'width': 160}]",Ofenbach,75,artist,spotify:artist:4AKwRarlmsUlLjIwt38NLw
434,{'spotify': 'https://open.spotify.com/artist/2h6hAChW74hB9HvrNoK1RY'},"{'href': None, 'total': 1710}",[],https://api.spotify.com/v1/artists/2h6hAChW74hB9HvrNoK1RY,2h6hAChW74hB9HvrNoK1RY,"[{'height': 640, 'url': 'https://i.scdn.co/image/4c83ec72ca688e636e9a544df7de3b8a49c9ac06', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/6cc4e407e037ca6818d639cc4a353431fc50f004', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/612aba033f7583ff837123ddcc056c89280e0d94', 'width': 160}]",Quarterhead,73,artist,spotify:artist:2h6hAChW74hB9HvrNoK1RY
435,{'spotify': 'https://open.spotify.com/artist/2fsk4VlJdNF6G8cCMDrrzB'},"{'href': None, 'total': 7646}",['nyc pop'],https://api.spotify.com/v1/artists/2fsk4VlJdNF6G8cCMDrrzB,2fsk4VlJdNF6G8cCMDrrzB,"[{'height': 640, 'url': 'https://i.scdn.co/image/2030d3baf9aa90422aeba87fe5ece3d9b07fba32', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/262b3280e88e570ad8eae5a67c269f2f568fb3fb', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/a82042fccc67b8b0a2b969e59d1875c61f058d4f', 'width': 160}]",Norma Jean Martine,73,artist,spotify:artist:2fsk4VlJdNF6G8cCMDrrzB
436,{'spotify': 'https://open.spotify.com/artist/4RbjejrQkdyJK5XUyvnSDU'},"{'href': None, 'total': 499}",[],https://api.spotify.com/v1/artists/4RbjejrQkdyJK5XUyvnSDU,4RbjejrQkdyJK5XUyvnSDU,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27317e16d99ba958fe25745c125', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e0217e16d99ba958fe25745c125', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d0000485117e16d99ba958fe25745c125', 'width': 64}]",Emily Hall,45,artist,spotify:artist:4RbjejrQkdyJK5XUyvnSDU
437,{'spotify': 'https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp'},"{'href': None, 'total': 124781}","['dance pop', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance']",https://api.spotify.com/v1/artists/6DgP9otnZw5z6daOntINxp,6DgP9otnZw5z6daOntINxp,"[{'height': 640, 'url': 'https://i.scdn.co/image/9c00422bf18521c92f09f19a6915f8e037bff5b1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/80861939e4ab0da7f29ed55be11d164a85183d87', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/de073262932370c068eaad0642bdd870ff24d3ef', 'width': 160}]",Joel Corry,81,artist,spotify:artist:6DgP9otnZw5z6daOntINxp
438,{'spotify': 'https://open.spotify.com/artist/7uMh23xWiuR7zsNkuNcm2G'},"{'href': None, 'total': 230503}","['pop dance', 'tropical house', 'uk contemporary r&b', 'uk dance']",https://api.spotify.com/v1/artists/7uMh23xWiuR7zsNkuNcm2G,7uMh23xWiuR7zsNkuNcm2G,"[{'height': 640, 'url': 'https://i.scdn.co/image/72a3b52ef8f24d7da05c978e9da275745b11b7e9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/0513adfada9236eee1ac1280ea4aa9dd114237ef', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/abfe79cd2aa5de5f677dac239c5645304c607200', 'width': 160}]",MNEK,81,artist,spotify:artist:7uMh23xWiuR7zsNkuNcm2G
